"","date","plot","treatment","moisture","hurricane","session","dlen.mm.cm2.day","mortLength.mm.cm2.day","len.mm.cm2","prodSA.m2.m2.day","morSA.m2.m2.day","SA.m2.m2","stock.newRMLg.m2","prod2.newRMLg.m2.day","mort.newRMLg.m2.day","lndlen.mm.cm2.day","lnmortLength.mm.cm2.day","lnlen.mm.cm2","lnprodSA.m2.m2.day","lnmorSA.m2.m2.day","lnSA.m2.m2","lnstock.newRMLg.m2","lnprod2.newRMLg.m2.day","lnmort.newRMLg.m2.day","temperature"
"11",2017-02-27,5,"Control",0.350387265890313,"before",3,8.65629696493982,3.89283104831676,1052.28846428571,0.0929405350382478,0.0363934010893347,19.7173579523788,938.613274729666,3.15643810841983,0.462484931684199,2.15829858114267,1.35916235676244,6.95872265633593,-2.37472002016221,-3.31062382681157,2.98150443378507,6.8444036529175,1.14947589175119,-0.770925102814753,22.2664157763533
"12",2017-02-27,6,"Warming",0.326235558368946,"before",3,5.06290511221582,3.44356020698878,1238.77922402683,0.0191607041231871,0.0344912586001188,15.088491918525,555.563370405056,3.19771567155256,0.441590983932407,1.56415992855154,-3.64033639578649,7.05069843771453,-3.96469676843281,-5.94139697971444,2.70443438599758,6.3187885350369,0.963264682551156,-4.66722558596196,24.6298099786325
"13",2017-03-13,1,"Control",0.369076081283069,"before",4,2.30631698993089,3.98017918151386,659.01827701247,0.00450534456824023,0.0310808583485558,11.4402423015419,600.822766313513,1.10082445194189,0.29039193887804,0.622487295055576,-3.5679268952414,6.41156762256936,-6.95432364819578,-5.99337445664537,2.11424291670263,5.87139576785544,-0.0326045383013991,-4.87677239012542,22.3958677513227
"14",2017-03-13,2,"Warming",0.356689230952381,"before",4,1.50514597505669,0,308.102777702191,0.00539679146992788,0,3.74509606110806,126.984739517031,0.482031327007462,0,0.231567041776777,-9.21034037197618,5.73042140290949,-5.20538056261412,-9.21034037197618,1.31786442254729,4.83438864043656,-0.742446560044088,-9.21034037197618,25.5455461474868
"15",2017-03-13,3,"Control",0.388737120403439,"before",4,6.17930470521541,2.03823505830904,944.966732993196,0.0585362481018107,0.0201343734852811,15.2491103764392,566.585041659296,3.2083464119657,0.232247116528928,1.68769261652425,0.71021287404755,6.61730279252121,-2.83640404220175,-3.90218313006453,2.44184313701722,6.04375701708694,1.14732460011225,-1.46124214704359,22.4006450231482
"16",2017-03-13,4,"Warming",0.311249290542328,"before",4,2.75212224381818,0,915.920869841274,0,0,21.6187720121498,1024.1072542076,5.31682806823673,0,1.01240867401178,-9.21034037197618,6.81993008348616,-9.21034037197618,-9.21034037197618,3.07356663749891,6.93157663819768,1.67089570579362,-9.21034037197618,25.5924007208995
"17",2017-03-13,5,"Control",0.363641964143519,"before",4,4.68252963637836,2.69829727081309,1080.06771740363,0.0511260847468337,0.0273654791773417,20.1624497994945,956.661266914992,2.11476600002036,0.397136552762967,1.54385984024457,0.992657993355472,6.98477911203906,-2.97150640895969,-3.59482536550408,3.00382691335501,6.8634494802601,0.748991453526738,-0.923223324955213,22.3161559722222
"18",2017-03-13,6,"Warming",0.347872381547619,"before",4,10.4132417699222,2.82856533716661,1344.96469408541,0.149131781673881,0.0273338947489532,17.1826378736502,640.399597278785,6.8411460679478,0.326288500938116,1.90211985009389,0.760635695197769,7.11731033455964,-3.52831800059192,-3.98222963213866,2.81781582349178,6.45928248917662,1.20922042878364,-1.67977164395346,24.4831566633598
"19",2017-03-24,1,"Control",0.387087643930041,"before",5,5.37357927269673,4.52489631519274,666.656423630006,0.0845775196857959,0.0324264901468522,11.943957991969,623.172448409155,3.28916143736031,0.262816659998785,1.23669610017454,1.12955593710362,6.42003894980985,-3.68920481658367,-4.03363265358618,2.14412090592454,5.89756261064981,0.272081330892308,-2.26168383777032,22.9608326646091
"20",2017-03-24,2,"Warming",0.382648977829218,"before",5,2.09520323129251,1.49434400037793,306.923290296674,0.012426361218062,0.0131744791662802,3.71965354137342,126.592140941336,0.528660254526772,0.132523150091809,-3.88875938561076,-4.05773620883413,5.7191334030603,-6.45055635951858,-6.42143943797071,1.31344772963856,4.83901371711642,-1.79732297290513,-5.26890695057274,26.1397340997942
"21",2017-03-24,3,"Control",0.400193344547325,"before",5,9.43046415973793,29.185528281683,767.17115589569,0.124694930827413,0.435050191723147,12.4584340190167,462.358676936675,4.18202037706193,10.0976958028818,0.542900743523329,-2.57175924930548,6.48563124351753,-5.29933868562118,-4.67468607001513,2.3174106898035,5.91936587598682,-1.23479452119489,-3.10244049015631,22.9514062808642
"22",2017-03-24,4,"Warming",0.332494795010288,"before",5,1.46218619299572,0,928.074343613004,0,0,21.9403048420837,1038.68720784862,1.6487471306389,0,0.380001096613224,-9.21034037197618,6.83311194897936,-9.21034037197618,-9.21034037197618,3.08832990691402,6.94571299089332,0.500076334998103,-9.21034037197618,26.1501444444445
"23",2017-03-24,5,"Control",0.381114800087448,"before",5,5.6531992441421,12.9098482489292,1008.56275204082,0.0561941705275272,0.112783995207268,20.0983569365558,964.483646719706,4.4593520513195,1.99104152760675,1.73223931174977,2.55799819624705,6.91628167775357,-2.87716429222538,-2.18139457866147,3.00064304279253,6.87159298069494,1.49502590003571,0.688708106235668,22.8820543518518
"24",2017-03-24,6,"Warming",0.37125116255144,"before",5,15.1724662939867,4.69010970857479,1439.30590335412,0.179184357800964,0.039180841086193,18.8636619599587,703.559180574984,8.05743848665792,0.377654399681851,2.21726969851213,-3.48586327826841,7.17525452953674,-2.44561165798152,-5.87774263526719,2.89854134498738,6.54673206443529,1.59025746093139,-4.74541829606645,25.2941413786008
"25",2017-04-13,1,"Control",0.387081814305556,"before",6,0.832754857646761,0,683.573281594859,0.00276533834210317,0,12.1947686503329,631.918514881227,0.31652442619336,0,-0.184040301874726,-9.21034037197618,6.44490773540493,-6.14054319056277,-9.21034037197618,2.16979600050123,5.91819627358782,-1.28050374339541,-9.21034037197618,23.0710452654321
"26",2017-04-13,2,"Warming",0.376166980709877,"before",6,0.24928638951877,0.918962893046105,280.374630479969,0.00264821671702835,0.0072594405782563,3.5232041454232,121.162785740582,0.0633312733199185,0.071430614608317,-1.44179609656849,-4.30082415935558,5.60026338655057,-5.94439616102171,-6.71789086392372,1.25311864751955,4.79707680582973,-5.6378900130447,-5.57776109090923,26.3459615895062
"27",2017-04-13,3,"Control",0.400220658317901,"before",6,7.93765399659864,0.915215599017384,977.844307823125,0.0650386782290636,0.00842544329033316,14.5290564698324,527.380118401752,2.41727501092391,0.11586264969032,0.935311215729155,-0.091457167494612,6.62634768381629,-3.29299036398352,-4.93795012810779,2.42963930826544,6.02713587775717,0.404403280157198,-2.80117767580509,23.0386907854938
"28",2017-04-13,4,"Warming",0.336700732129629,"before",6,2.69165581254725,1.72369964222727,957.113028722604,0.0889980822581717,0.0232833018652245,24.9089644387779,1219.06232713098,6.77554646495014,0.391809543631986,0.990193699104781,0.544530948682277,6.86392159629784,-2.41801746821432,-3.75573310685217,3.21523177091234,7.10583733992633,1.91333478139448,-0.936724221860798,26.399946125
"29",2017-04-13,5,"Control",0.376724668276234,"before",6,6.6364196409675,7.02486329743008,996.909442346939,0.10407159823295,0.0816810735986483,21.5254133458706,1054.39105060057,5.71323543340017,1.54681914651314,1.89258767561677,1.94946999064105,6.90466003600305,-2.26171575655812,-2.50370943624421,3.06923889885035,6.96071877088352,1.74280299207441,0.436265305527695,22.9627461481482
"30",2017-04-13,6,"Warming",0.364360370709877,"before",6,8.67159804642227,5.36474842057192,1538.51139212963,0.0882041762180859,0.0661907790654694,19.9506437555266,736.60638109175,3.28903955576129,1.22629463487501,1.82331893603967,1.59689231586736,7.21394440739057,-2.86314786835297,-2.80304814393373,2.93531533367978,6.58352115978234,0.792991063976104,0.0466119359833644,25.5402151466049
"31",2017-05-06,1,"Control",0.40917874624183,"before",7,0.244419063736605,0,687.728405678381,0.000715849950115287,0,12.3041339274573,636.127916580804,0.247611864680926,0,-1.40891959995311,-9.21034037197618,6.45196286330228,-7.1122246643316,-9.21034037197618,2.1831001789242,5.93086610871406,-1.49024214857113,-9.21034037197618,23.8974600299564
"32",2017-05-06,2,"Warming",0.410453923474946,"before",7,2.61926105886798,2.72782537681739,278.529037074829,0.0161290267702244,0.0460358527566927,3.19946538517739,105.70440928867,0.864191956228406,1.30529011536496,0.412093616773607,0.932698043814862,5.51297605134981,-6.32061635537434,-3.24165473729321,1.08801660491714,4.61130632630797,-0.786968827899998,-0.145495610463023,26.9831980528323
"33",2017-05-06,3,"Control",0.42138766870915,"before",7,9.251929238362,0,1135.12710487528,0.123068906602677,0,16.6440302796655,598.854384955834,4.20436862082835,0,-3.14617784553289,-9.21034037197618,6.71611193655563,-5.30589893082608,-9.21034037197618,2.51209271930927,6.10456907993721,-3.54052858328411,-9.21034037197618,23.8136406781046
"34",2017-05-06,4,"Warming",0.364033957489107,"before",7,2.64171208038772,1.77924283491175,971.775005895694,0.0117108004671195,0.029697005043704,25.1241950281237,1230.20872398347,1.72647044316635,0.645137746142059,0.9714650757838,0.576244102265355,6.87912440515439,-4.4387408723128,-3.51334739241056,3.22383530740345,7.11493920955253,0.546137038154486,-0.438136431432307,27.5871360702615
"35",2017-05-06,5,"Control",0.39662244082244,"before",7,2.42878598439376,5.97956729691877,936.546160034014,0.0240611020382525,0.069782318146554,21.1584134029631,1054.59620585013,2.28350716567254,1.10928577631722,0.887432709599191,1.78836493044804,6.84219891739029,-3.72301129278974,-2.66094262101873,3.05204234946364,6.96091332419827,0.825756282987323,0.103806507497873,23.7290055800654
"36",2017-05-06,6,"Warming",0.394648688208061,"before",7,12.0706921257392,5.81475901805166,1644.86225496032,0.0902280144387544,0.0579506025906966,21.1917495732984,779.179725496782,4.17762004850881,0.704881608348255,2.1171519356912,1.6640773238959,7.22131155433994,-2.54632199060128,-3.01694360694444,2.96669459012842,6.62645385475071,1.27943372369312,-0.633444206401382,26.7246734667756
"37",2017-05-23,1,"Control",0.34774146037037,"before",8,6.38712032186949,0.081041450617284,776.365398403249,0.0373733880744332,0.000482081088240906,12.9000918078245,651.388398326532,1.08411473834027,0.0030149583039995,1.69978265819423,-5.5146854663116,6.61100857505444,-3.60061443791283,-8.02795392507419,2.3063353475716,6.0321600129885,-0.431333418664459,-7.15245725250903,24.9418502561728
"38",2017-05-23,2,"Warming",0.352763760740741,"before",8,1.91390933106575,4.16756249496094,244.724239616402,0.0139549857419304,0.0418611795529614,2.96190250235344,99.5776298645074,0.844199418612365,0.582009328357296,-0.786526732573155,1.32433628451531,5.34057865805904,-6.11370039230986,-3.23185017402798,0.970234064890937,4.52189323826502,-1.12279567605518,-0.594888799625456,27.8744347376543
"39",2017-05-23,3,"Control",0.377288739197531,"before",8,26.3339359032501,6.5570726946334,1431.78005300453,0.178458446717512,0.105711317465708,18.223961071055,628.272143020393,5.78262929784365,2.35679684429542,0.910273801860755,-3.31832064915114,6.85322414405749,-5.12015627487599,-5.381881818623,2.56835656549923,6.13576733754679,-0.019452661284634,-3.8299342743295,24.8097780092592
"40",2017-05-23,4,"Warming",0.301262740092592,"before",8,0,5.71838465104562,881.162716704462,0,0.132695638444424,23.3092805181818,1155.36476270499,0.687895089806456,4.2905595860459,-9.21034037197618,1.74370384914803,6.78124241783325,-9.21034037197618,-2.01894388551812,3.14885587689795,7.05217147151637,-0.373973577983482,1.45644047078271,27.9437083364197
"41",2017-05-23,5,"Control",0.346991317725309,"before",8,1.85735114512471,1.58146945578231,940.684385374149,0.0103995969954334,0.0206249746598184,21.785616963676,1093.60421035652,3.28321403234472,0.367207886550228,0.619205195850545,0.458417680461124,6.84660778620254,-4.55641840394254,-3.87641580064821,3.08125456991498,6.9972342268399,1.18885328802492,-1.00155485470114,24.719159287037
"42",2017-05-23,6,"Warming",0.325966253981482,"before",8,5.58983154824892,2.03497512408667,1698.11646902872,0.0636330533028133,0.0606374290848933,21.4711894073755,774.422596982727,2.77253644258627,3.48273127152989,1.63197036130347,0.655633237517469,7.24636413867993,-2.85222769103672,-3.28505844176372,2.95405787534743,6.59599477250892,0.916944635119107,-0.032100349660663,27.2527386141975
"43",2017-06-09,1,"Control",0.39778481162037,"before",9,1.4041674829932,1.03495098544973,779.59890818216,0.00711467473441057,0.00483215467553805,12.9357394449118,652.354071992979,0.194689504848224,0.031998783004578,0.153033017189171,-4.241395406287,6.61175696624042,-5.02680583855186,-6.91968090805364,2.3071486622072,6.03293423382228,-1.77842021400127,-5.97884462976434,24.942508474537
"44",2017-06-09,2,"Warming",0.390268066643518,"before",9,0,0,244.724239616402,0,0,2.96190250235344,99.5776298645074,0,0,-9.21034037197618,-9.21034037197618,5.34057865805904,-9.21034037197618,-9.21034037197618,0.970234064890937,4.52189323826502,-9.21034037197618,-9.21034037197618,27.5789984189815
"45",2017-06-09,3,"Control",0.409818574212963,"before",9,5.38859468537415,5.01989352324262,1439.15407624716,0.0474367549383171,0.0806203965685291,17.7928076495278,605.688372775978,1.86692707399705,2.02477082263045,-3.41644964397598,0.572142543392664,6.84832801735012,-5.78224882082284,-3.71508419447313,2.54873921620566,6.10946304557906,-3.94643630326328,-0.805255586012693,24.8746058958333
"46",2017-06-09,4,"Warming",0.356483130416667,"before",9,3.37411278155708,4.11937866213154,866.257399092973,0.0687160239941928,0.102664091056394,22.6303191769379,1109.03205207473,2.71065337842764,5.50584376054891,1.21616204720849,1.4157266170372,6.76418220742823,-2.6763186542691,-2.27531929577354,3.11929498253788,7.01124297888207,0.997226595676724,1.70582819245628,27.5378881342593
"47",2017-06-09,5,"Control",0.380861927453704,"before",9,20.0009398866214,6.93219689342404,1167.75780895692,0.369003209737764,0.142295686904435,26.0592854136764,1294.97413233886,16.9118799341093,5.24226863311917,2.9957842665334,1.93619120033956,7.06284087217617,-0.996678972864342,-1.94914556905542,3.26037798790657,7.16624607612785,2.82802224263885,1.65677342541974,24.7650866921296
"48",2017-06-09,6,"Warming",0.376660435902778,"before",9,5.80613343395691,5.67283412037037,1700.78245530045,0.049988326283095,0.067160566952262,21.2062033306667,763.216831819171,1.55046206251127,1.03057317670881,1.73874260767576,1.6535159480011,7.25864247207889,-3.01323452158659,-2.77809091986246,2.94483914948658,6.58314547299562,0.397967449133489,-0.0426298276729103,27.2226565810185
"49",2017-06-26,1,"Control",0.399360518353175,"before",10,10.1641943081201,0.426718924792139,915.923563548751,0.0689727846299738,0.00161790221138948,13.9605699287806,679.066347144453,1.93789574011367,0.0058753893823193,2.25403353719904,-4.68435288169345,6.76743340216152,-2.76668416521038,-7.45669089722285,2.39866098303651,6.09611136079652,0.561695149809596,-6.82285103350082,25.0086342890212
"50",2017-06-26,2,"Warming",0.389248698445767,"before",10,6.15715561561925,0,330.924418235071,0.264151389125522,0,6.66002195011074,306.910034952477,14.8094575062835,0,1.33072859265839,-9.21034037197618,5.58611094898454,-2.21644103402835,-9.21034037197618,1.54815220407974,5.29614742777127,1.61223774056127,-9.21034037197618,27.5789583862434
"51",2017-06-26,3,"Control",0.414141302910053,"before",10,8.04507460722382,2.38995446631033,1518.32575821995,0.145558275054421,0.047803305047559,19.524741920215,686.744458950501,7.68283442687942,1.36013230834063,1.68945652542679,0.640505952773687,6.89827068741146,-1.98333475692368,-3.15211755297026,2.6776680096981,6.30257933056765,2.01946715419136,0.283123697329944,24.9807166765873
"52",2017-06-26,4,"Warming",0.350559523776455,"before",10,12.1733704243603,16.5692017060793,804.715761148906,0.208347862818531,0.600989562701787,17.1913307584294,753.754448340309,7.94573053107504,44.3070333904789,2.49925902858016,2.80755168849129,6.69048924759398,-1.56806632743741,-0.509011332751409,2.84441104795149,6.62506678230552,2.07264732958821,3.7911456887038,27.4498403935185
"53",2017-06-26,5,"Control",0.383740402480159,"before",10,17.1702276158082,15.0493271501458,1197.45041547619,0.391642587420955,0.390737365645779,26.5814817903435,1292.76179747158,20.181137522844,26.3059007199623,2.84318275543837,2.71133992735723,7.08795000523808,-0.937150319632861,-0.939463750165689,3.28021856206157,7.16453621446088,3.00475333726939,3.26979707741534,24.8634901190476
"54",2017-06-26,6,"Warming",0.375908398544973,"before",10,13.7215370937264,11.1433692210615,1736.87680551776,0.0921403199855011,0.121510423935879,20.9980717402728,752.148877605862,2.94836109100482,1.80751159046259,2.53925416323338,2.12149339848574,7.35406620987262,-2.40985123190835,-2.29100435931726,2.96252044097518,6.57942136017677,1.07925653340437,0.532755495094124,27.3140772751323
"55",2017-07-11,1,"Control",0.410221845617284,"before",11,7.52307035651297,0.32199688712522,1023.93966558957,0.04591159620166,0.00139609589013456,14.900344412133,704.635767479492,1.73201781792075,0.0059608290699325,2.01220619175008,-4.82512566163213,6.88460566155875,-3.16590690856098,-7.52804051739893,2.48834590933106,6.16551738414532,0.527228284633694,-6.8156928914786,25.3044054907408
"56",2017-07-11,2,"Warming",0.405390808487654,"before",11,0.0489510204081631,2.98785714285713,276.970597524565,0.000332324507258798,0.0453840912380894,6.12571701358858,297.335909507732,0.984147954011435,0.893787186933675,-5.76655367392409,-3.71131000065813,5.41549965577502,-8.19321700297455,-5.80434286940686,1.48239197200361,5.2696513773848,-4.2665607104014,-4.31471241466706,27.9652481512346
"57",2017-07-11,3,"Control",0.424268601049383,"before",11,3.09569130763416,1.22143843537415,1536.95049999999,0.0164719726070804,0.0225668254211673,19.8173405548535,702.87665158919,2.09343858304698,0.646663724736045,0.762613952575525,-4.15856152365323,6.87623096926421,-6.31012865111288,-6.15312717672566,2.6870799229837,6.33742535446069,0.683010315521504,-4.47652236972318,25.2804138827161
"58",2017-07-11,4,"Warming",0.367475775987654,"before",11,4.21047487024441,1.7614525069287,821.178125774757,0.0306344262483862,0.0156773258145771,17.5165758848679,772.45660493228,2.20133385382442,0.159452052703689,1.437599187124,0.566195526432508,6.71074016966265,-3.48237187649267,-4.14918144468236,2.86315333490788,6.64957596180619,0.789108899804717,-1.83538506075814,27.8268380648148
"59",2017-07-11,5,"Control",0.395673199684771,"before",11,11.4273480347695,10.3372825661376,1194.83210935374,0.180488052116874,0.263769494432418,25.1576409175452,1201.88358358009,8.64917201964329,13.8417349230912,2.43601818382943,2.33576670029859,7.08576104392448,-1.71153679679415,-1.33230063733291,3.22516563915017,7.09164534134458,2.15747515782336,2.62769552254963,25.1749305246913
"60",2017-07-11,6,"Warming",0.392732456882716,"before",11,26.9330762314185,6.8001288000756,2022.06430453514,0.23356501974679,0.0498689066662842,24.3485173287884,863.415371765461,8.84098136750055,0.436975040226015,3.24971514544914,1.60488599302084,7.56755211719412,-1.472137927838,-3.16241662063957,3.14562926994084,6.73271298695544,2.17744921632772,-0.881000700372152,27.4223776018518
"61",2017-07-24,1,"Control",0.391221517877493,"before",12,5.45753129978487,1.6926190018315,1072.88352546296,0.0536511986720828,0.0238539104522578,15.4359824522765,719.954913723604,2.04704255531312,0.581473309624005,1.69557390805347,-3.99544330861266,6.93019938155568,-2.92595563790662,-6.12545320379774,2.52347708042294,6.18546438270207,0.716102826711814,-4.52964870695256,25.7486013924502
"62",2017-07-24,2,"Warming",0.374098197863248,"before",12,3.6262776687598,0,324.112207218442,0.0290228036524749,0,6.50301346107075,307.940381100375,0.815728584049486,0,-3.61448635835652,-9.21034037197618,5.51284159111258,-6.02757265780226,-9.21034037197618,1.51746570137284,5.28955100934853,-4.36040274766554,-9.21034037197618,28.1737877564103
"63",2017-07-24,3,"Control",0.41433031235755,"before",12,4.73974729635443,4.64730812837955,1538.15220918367,0.0143503116663143,0.134956907412613,18.694556338894,632.843990646683,1.48736874401497,8.23530256185345,1.14244357278156,1.52716449901523,6.82665022656491,-4.27893010358755,-2.04867826686899,2.5052962947402,6.05635851459794,0.344913534698745,1.73196956489412,25.7116479415955
"64",2017-07-24,4,"Warming",0.339094563176638,"before",12,1.54643531600675,7.46717708006282,744.208482842028,0.0336822389695582,0.156447987416208,15.9206211550615,708.952340656223,1.369581583021,4.48220730836051,0.436017148968087,2.01053041864552,6.61232134882375,-3.38782008887658,-1.85439268714539,2.76762147807505,6.56378844481284,0.314578291673497,1.50013793803507,28.138364789886
"65",2017-07-24,5,"Control",0.380836487713675,"before",12,5.94582583289726,2.42430973748474,1240.6118185941,0.0452021315783924,0.0206152845166193,26.7310636394617,1276.00829399662,6.25011153889836,0.198449789344412,1.78270625105332,0.885588087538313,7.1233600196137,-3.09440119288954,-3.87688346873564,3.28583006229202,7.15149204225036,1.83261530939928,-1.61671538237541,25.6054538034188
"66",2017-07-24,6,"Warming",0.367898841096866,"before",12,8.76248298229547,18.7114318550497,1892.72796918934,0.0546615162804241,0.163145091030386,23.4384564497918,842.553272633799,2.9592923818888,1.88491579724463,2.16376124984797,2.9284118160813,7.4955641875599,-2.9212614413922,-1.82006075217122,3.10447726300778,6.70687593122662,1.04470860229483,0.594565560358111,27.8823044836183
"67",2017-08-06,1,"Control",0.411486372792023,"before",13,1.03436305453806,17.9717195214838,852.697891392667,0.00527518521570005,0.155259915862327,13.4947477608482,660.692835519367,0.137559412408339,2.57456913602321,-4.24167951131197,2.78249316717052,6.71754952093115,-6.87625048855834,-1.95686087237281,2.37342648095906,6.04120667513643,-5.25026457155411,0.945156777339942,25.6780493162393
"68",2017-08-06,2,"Warming",0.409584164850427,"before",13,0.61411518111518,0.812698587127155,294.416263246409,0.00549638203341525,0.0141375545463184,6.2348011662835,299.654358110952,0.149578917151773,0.322848879087376,-4.50234227690715,-4.3622633248007,5.50148335517385,-6.85590132054057,-6.38629166524486,1.52287489879773,5.29656059597849,-5.20839506353414,-4.82380463201631,28.0871236396012
"69",2017-08-06,3,"Control",0.429258489494302,"before",13,0.895271193092621,0.73088356881214,1539.8795473356,0.0407933886418582,0.00854186464936915,19.1857353396305,668.581856641963,3.01128694470284,0.12069624112178,-4.31388297076996,-4.41531294595807,6.85959640821648,-5.8576017534716,-6.63706634292772,2.61679591110787,6.24435169070842,-0.175567743230502,-5.31562865388824,25.6708088817664
"70",2017-08-06,4,"Warming",0.368630365847579,"before",13,4.09311599511601,3.09879498808071,757.134655933487,0.0262244117337732,0.0409285242286401,15.7294676926282,699.682049453966,0.614686727589713,0.670331091048558,1.40933096795175,1.13104559248792,6.62954125071717,-3.6372585675072,-3.1934877412802,2.75554223370639,6.55062615971278,-0.486479855726207,-0.39983435402723,27.8498239494302
"71",2017-08-06,5,"Control",0.394239807834758,"before",13,12.859707810047,20.6855815672423,1138.87545975057,0.13978651416054,0.432057736394601,23.0289005122968,1087.14494719773,5.07939462152126,20.139178982543,2.55410677391141,3.02944174920096,7.0377967035282,-1.96692379823632,-0.838964626838904,3.1367543135116,6.99131031630353,1.62521177268903,3.00267208637862,25.5806023326211
"72",2017-08-06,6,"Warming",0.394037471403134,"before",13,8.96722269681376,13.1138992288795,1823.71531002457,0.077384555888329,0.112053576966265,22.8896353938923,827.888746773127,2.30990316713362,1.5308813174437,2.15296925820538,2.17874159913329,7.43767258658308,-2.55857408505612,-2.32098811007774,3.06948497062277,6.68341645588307,0.832440201174248,0.42314215918865,27.6003369408832
"73",2017-08-22,1,"Control",0.413549137062757,"before",14,0.70384828409759,4.65050749716553,781.658025557444,0.00661826855454395,0.0361082532903292,12.9748183164585,646.833887137763,0.212002872378439,0.398539362328419,-4.43415730374745,1.26615894923359,6.60743120815624,-6.76379411559714,-3.56910583951323,2.28639431538618,5.96194870506842,-5.03405641440469,-1.24742395386984,25.6055261316873
"74",2017-08-22,2,"Warming",0.407635874382716,"before",14,0,0.810073979591835,279.834931613756,0,0.0121483687839249,6.01613052817286,292.107267202683,0,0.236116063736262,-9.21034037197618,-4.36388058661004,5.46855789337189,-9.21034037197618,-6.46182311691715,1.50151906630127,5.2819210502285,-9.21034037197618,-4.98020662646295,28.3334434825103
